URL,Paragraph
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,ESG
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Invest
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Guias de Conteúdo
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Eventos Exame
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Canais Especiais
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Logo do QuintoAndar no escritório da startup (QuintoAndar/Divulgação)
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,A startup QuintoAndar anuncia que quer aumentar o número de mulheres na sua equipe de tecnologia.
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,VEJA TAMBÉM:
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Após uma rodada de demissões em massa, a empresa quer impulsionar a entrada de funcionárias mulheres, oferecendo 40 vagas afirmativas para mulheres em seu time de Tecnologia."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"""Hoje, contamos com 34% de mulheres na área de Tecnologia do QuintoAndar e queremos mais, sendo uma de nossas prioridades aumentar o número, principalmente, em cargos de gestão”, afirma Heloisa Vieira, gerente de Gestão de Pessoas para Tech no QuintoAndar."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Dentro da área de Tecnologia, especificamente, existem outras iniciativas com o objetivo de suportar o desenvolvimento efetivo de profissionais mulheres. Uma delas é o Sponsorship, programa de aceleração de carreira para mulheres em posição de liderança técnica e de gestão, que são mentoradas por líderes sêniores de Engenharia, e o Tech Women, grupo de afinidade que conta com workgroup multidisciplinar para a troca de conhecimento, integração e o desenvolvimento das mulheres da área."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"“Todas essas iniciativas visam aumentar a nossa representatividade feminina, tanto na base como no acesso a cargos de liderança em Tecnologia. Temos muitos programas em andamento, mas também temos noção de que estamos numa jornada, rumo a um propósito inclusivo muito mais amplo do que apenas números”, complementa Heloisa."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Entre as principais oportunidades estão Gerente de Engenharia de Software, Engenheira de Software, Cientista de Dados Sênior, Group Product Manager, Analytics Engineer, Mobile Software Engineer. Para se candidatar, basta acessar o link da vaga e se inscrever. Mais posições abertas podem ser encontradas aqui"
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,As mulheres que se interessaram pelas posições abertas na startup podem realizar a inscrição através da página oficial de contratação da empresa.
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,> copiar o código e colocar no rodapé do máximo de matérias que saírem em carreira:
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Você já conhece a newsletter da Exame Academy? Você assina e recebe na sua caixa de entrada as principais notícias da semana sobre carreira e educação, assim como dicas dos nossos jornalistas e especialistas."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Toda terça-feira, leia as notícias mais quentes sobre o mercado de trabalho e fique por dentro das oportunidades em destaque de vagas, estágio, trainee e cursos. Já às quintas-feiras, você ainda pode acompanhar análises aprofundadas e receber conteúdos gratuitos como vídeos, cursos e e-books para ficar por dentro das tendências em carreira no Brasil e no mundo."
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Inscreva-se e receba por e-mail dicas e conteúdos gratuitos sobre carreira, vagas, cursos, bolsas de estudos e mercado de trabalho. "
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Após sofrer um grave acidente, André Cintra presidiu a Amend Cosméticos e se tornou o primeiro brasileiro a representar o Brasil no snowboard  "
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,"Em estudo recente, maioria das empresas brasileiras afirmou incorporar novas tecnologias de marketing em suas operações – mas onde estão os profissionais capacitados para usá-las?

"
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,O salário mínimo surgiu no Brasil em meados da década de 30
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Esse gesto demonstra profissionalismo e reforça seu interesse pela vaga
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,01
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,02
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,03
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/, exame no whatsapp
https://exame.com/carreira/quintoandar-esta-com-40-vagas-abertas-para-mulheres-em-tecnologia-se-inscreva/,Receba as noticias da Exame no seu WhatsApp
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Qual a oportunidade para você?
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Como uma pessoa Engenheira de Software aqui na 180, você contribuirá na elaboração de soluções inovadoras que ajudam os nossos parceiros a estarem no ecossistema de seguros e entregam ainda mais valor em seus produtos e mercados. "
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Aqui, acreditamos que o nosso sucesso é construído em conjunto. Valorizamos o protagonismo individual, mas reconhecemos que a colaboração, trocas de ideias honestas e a capacidade de ter conversas difíceis são essenciais para o crescimento e amadurecimento do nosso negócio."
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Estamos crescendo e buscamos pessoas que querem transformar e descomplicar o mercado de seguros conosco, fazendo parte de um ambiente seguro e acolhedor. Bora?"
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Como exemplo, quais são alguns desafios onde você irá atuar?"
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Tipos de experiências/background relevantes para a posição:
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Sobre a nossa base tecnológica:
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Não é esperado que você tenha conhecimento de toda nossa base tecnológica, sabemos que foi uma escolha diferentona do mercado. Caso queira bater um papo e saber mais o porquê atrás de cada decisão de stack, venha falar com a gente! "
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Benefícios:
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Conheça nosso time!
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Que tal dar uma olhada nos demais colaboradores da 180 na nossa página do LinkedIn?
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,Para saber mais sobre a 180 e nossa cultura entre no nosso site: https://www.180s.com.br/
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,"Na 180 Seguros acreditamos que ter um ambiente diverso é fundamental para o nosso crescimento como empresa, como time e como pessoa. Uma das nossas maiores premissas é: seja você mesmo! Aqui, criamos e mantemos um ambiente seguro, e valorizamos a pluralidade e inclusão. Venha ser você com a gente!"
https://180-seguros.breezy.hr/p/3a5b2fd5613a-engenheira-de-software-backend-pleno-vaga-afirmativa-para-mulheres,%FOOTER_POWERED_BY%breezy
https://www.oracle.com/br/careers/diversity-inclusion/women/,"As mulheres prosperam na Oracle por causa do nosso apoio, das políticas inclusivas e das fantásticas oportunidades de liderança. Aqui você pode assumir o controle dos desenvolvimentos pessoal e profissional, traçando um plano de carreira com base naquilo que é mais importante para você. Para completar, você fará parte de uma comunidade sólida de mulheres líderes apaixonadas por oportunidades iguais para as mulheres em todos os lugares."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Por um mundo mais igualitário, onde elas possam ocupar cada vez mais espaços."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Aqui é um lugar onde todas as pessoas podem ser autênticas e aceitas. Na Oracle, não só respeitamos e valorizamos as diferenças, mas também as celebramos! Você trabalhará com pessoas de todas as esferas da vida que desejam ouvir aquilo que você tem a dizer."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Você terá autonomia e suporte para dar o seu melhor no trabalho. Com flexibilidade no trabalho, você terá liberdade para fazer as coisas do seu jeito. Nossos benefícios foram cuidadosamente pensados para ajudar você a manter o equilíbrio entre trabalho e vida pessoal. Desfrute de nossos benefícios, muito suporte e excelentes recursos para pais e mães que trabalham."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"OWL é um programa de desenvolvimento global com a missão de engajar e capacitar as gerações atuais e futuras de mulheres líderes na Oracle. Com 117 comunidades espalhadas ao redor do mundo, o programa Oracle Women's Leadership (OWL) pode ajudar você a encontrar mentores, além de oferecer as ferramentas necessárias para concretizar seus objetivos profissionais."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Você pode optar por aprimorar suas habilidades, especializar-se ou até mesmo fazer transição de carreira. A jornada de desenvolvimento tem o apoio da nossa biblioteca de aprendizado online, programa de reembolso de mensalidades e consultores de talentos internos."
https://www.oracle.com/br/careers/diversity-inclusion/women/,Diversidades respeitadas
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Mulher, mãe e líder"
https://www.oracle.com/br/careers/diversity-inclusion/women/,Melhor momento da carreira
https://www.oracle.com/br/careers/diversity-inclusion/women/,Inspiração para muitas
https://www.oracle.com/br/careers/diversity-inclusion/women/, 
https://www.oracle.com/br/careers/diversity-inclusion/women/,De estagiária à executiva de vendas
https://www.oracle.com/br/careers/diversity-inclusion/women/,Uma boa história
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Líder, mas eterna aprendiz"
https://www.oracle.com/br/careers/diversity-inclusion/women/,Sonhos para a vida profissional
https://www.oracle.com/br/careers/diversity-inclusion/women/,Livre para ser quem é
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Me sinto segura para compartilhar a minha história”. É assim que Agnes Helena, Consultora de Negócios
para Startups e ex- GenO (Generation Oracle), define sua jornada na Oracle."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Ela também faz parte da liderança do OPEN Brasil (Oracle Pride Employee Network) e destaca: “Na
Oracle, nossas diversidades são respeitadas e os grupos de diversidade, como o OPEN, proporcionam um
espaço de acolhimento para todas as pessoas”."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Inclusive, se minha esposa aparecer ao fundo de uma chamada de vídeo enquanto estou no home office
não preciso ter receio”, conclui."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Ao iniciar sua primeira experiência numa grande empresa de tecnologia, em 2016, Angela Kanbour
encontrou muitas oportunidades para desenvolver a própria carreira e a de outros talentos na Oracle.
"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Para mim, a verdadeira missão da liderança é fazer sem esperar nada em troca. Nosso papel é treinar,
capacitar e investir nas pessoas, dando liberdade para que elas trilhem seu próprio caminho. Os
resultados serão consequência”, explica."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Hoje, como Diretora Sênior de Inside Sales e Desenvolvimento de Novos Negócios na Oracle América
Latina, ela deve seu crescimento profissional aos desafios enfrentados diariamente e ao apoio das
pessoas que estão ao seu redor, como seu esposo Nasser e os filhos Hakim e Tarik, que lhe trazem
aprendizados valiosos."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Ser mãe me ensinou sobre paciência e empatia. Também me deu ainda mais força para demonstrar minhas
vulnerabilidades, o que ajuda a me conectar com as equipes”, conclui."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Quando foi mãe pela primeira vez, Mayra Hernandez temia que, ao retornar da licença, seu crescimento
profissional pudesse ser comprometido. À época, ela atuava como Engenheira Sênior e tinha muitos
sonhos para a sua vida profissional."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Porém, com a flexibilidade da Oracle e o apoio do seu gerente, ela encontrou oportunidades incríveis.
“De forma equilibrada, pude me adaptar à nova rotina, cuidar da família e continuar me desenvolvendo,
chegando à posição de liderança”, destaca."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Atualmente, Mayra atua como Gerente de Desenvolvimento de Software, sendo responsável por um time de
23 pessoas."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Desde que entrei na Oracle, há 11 anos, sempre questionei meus líderes: ‘O que preciso fazer para
crescer aqui?’. Participei de muitos projetos e, hoje, posso dizer que vivo o melhor momento da
carreira. Me sinto completa.”"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Inspiração para muitas mulheres dentro e fora da Oracle, Kuntuala Oliveira tem feito a diferença para
a construção de uma indústria tecnológica mais igualitária."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Hoje, quase 50% de sua equipe é formada por talentos femininos."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Ser mulher negra na liderança é exercer um papel de representatividade e influência. Além de apoiar
as profissionais da minha equipe através de mentorias e cursos, também incentivo meus gestores a
contratarem ainda mais mulheres”, explica a Diretora de Vendas."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Liz Olaya iniciou sua carreira na Oracle México como Contractor na área de Facilities. No entanto, ela
queria ir além: seu sonho era ser contratada. Foi aí que decidiu se inscrever no Generation Oracle
(GenO), nosso programa de estágio."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Após um ano como estagiária, Liz passou a trabalhar como Consultora de Negócios. Apaixonada pelo que
faz, a então hoje Executiva de Vendas na área de Coverage descreve sua carreira como transformadora.
"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"E para as mulheres que também consideram desenvolver a carreira na Oracle, ela aconselha: “Sonhe alto
e acredite em você mesma.”"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Foi no 3º andar do escritório de São Paulo que Barbara Santos começou a escrever sua própria história
na Oracle. Em 2008, ela foi contratada como auxiliar de limpeza por uma empresa terceirizada, para
cobrir a licença de uma funcionária."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Com apenas três meses na função e dedicação constante, se tornou copeira. Mas as mudanças no rumo da
sua história profissional estavam apenas começando. Um belo dia, recebeu um conselho valioso de um
diretor: “Ele me disse que eu tinha muito potencial”, conta."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Além dele, outras pessoas incríveis surgiram na vida de Barbara. “Uma secretária me ensinava inglês
durante o seu horário do almoço e me fez prometer a ela que eu não desistiria e, um dia, seria
funcionária Oracle”."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"E Barbara realmente não desistiu! Chegou a trabalhar em outras funções até ser contratada pela Oracle,
assumindo a coordenação da área de Facilities."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Como um bom livro, a história dela não termina por aqui. Após completar 15 anos de empresa – oito
deles trabalhando com Facilities –, Barbara começou a escrever um novo capítulo: mudou de área e vai
trabalhar no time de Inbound, como Consultora de Desenvolvimento de Negócios."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Por bastante tempo, Marcelle Paiva trilhou seu caminho profissional, quase exclusivamente, em projetos
de marketing."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Mas como carreiras não são, necessariamente, lineares, e a Oracle acredita na liberdade de diversidade
de experiências, Marcelle recebeu um grande desafio – e o abraçou! Assumindo, assim, a posição de COO
de Tecnologia na América Latina."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Apesar da recente mudança de área, sua relação com a tecnologia é de longa data: desde o início da
vida profissional, há aproximadamente vinte anos, ela vem acumulando experiências altamente relevantes
em diversas empresas de T.I."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"E mesmo após tantos anos de mercado – alguns deles já na Oracle – Marcelle se define como eterna
aprendiz: “A oportunidade de adquirir novas habilidades e viver boas experiências profissionais
continuamente é o que me move.”"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Lilian Figueiredo enfrentou muitos desafios para chegar aonde chegou: “Sou uma mulher negra, vim da
periferia e, felizmente, tive grandes oportunidades de carreira. Mas não penso em parar por aqui”."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Ela ainda tem muitos planos para a vida profissional, e sua história na Oracle demonstra bem isso.
Lilian já trabalhou na empresa entre 2016 e 2021 e, após um curto período fora, decidiu voltar."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Na Oracle tenho muitas possibilidades de crescimento e desenvolvimento. E o Women in Business é um
bom exemplo disso. O programa tem me ajudado a entender o que preciso fazer para seguir os próximos
passos e continuar evoluindo”, explica."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Além de contar histórias de sucesso dos clientes da Oracle na América Latina, Natália Jacques também é
integrante e uma das fundadoras do OPEN Brasil
(Oracle Pride Employee Network), nosso comitê de diversidade LGBTQ+."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"“Para mim, estar no OPEN significa fazer mudanças de verdade. Através dessa importante iniciativa
utilizo meus privilégios para que outras pessoas LGBTs também tenham acesso a boas oportunidades
profissionais”, conta."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Natália ainda destaca que trabalhar em um ambiente diverso e inclusivo, onde ela tem o apoio de
pessoas incríveis, a faz se sentir empoderada. “Aqui, me sinto mais confiante e livre para ser quem eu
sou e desenvolver a carreira.”"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Conecte-se com uma comunidade de mulheres inteligentes e capazes que querem elevar outras mulheres. Fique por dentro de eventos locais da rede, oportunidades de desenvolvimento e iniciativas de voluntariado."
https://www.oracle.com/br/careers/diversity-inclusion/women/,Inspire e incentive mais mulheres a chegar a altos cargos de liderança. Participe de grandes programas de desenvolvimento como o Emerging Leaders Summits e o Women in Tech Series.
https://www.oracle.com/br/careers/diversity-inclusion/women/,Reconheça a incrível colaboração de mulheres ao redor do mundo com celebrações como o Dia Internacional da Mulher.
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Ajude a gente a criar a próxima geração de mulheres líderes por meio de mentoria, parcerias externas e formação gratuita."
https://www.oracle.com/br/careers/diversity-inclusion/women/,"Explore as vagas abertas e encontre o futuro da sua carreira.


 Pesquise
vagas na Oracle


"
https://www.oracle.com/br/careers/diversity-inclusion/women/,"

 Pesquise
vagas na Oracle


"
https://www.oracle.com/br/careers/diversity-inclusion/women/,Obtenha insights de carreira e oportunidades de emprego.
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"
                Agree & Join LinkedIn
              "
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"
      By clicking Continue to join or sign in, you agree to LinkedIn’s User Agreement, Privacy Policy, and Cookie Policy.
    "
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"
                34,022 followers
            "
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"❗Vaga afirmativa para mulheres negras.

Alô estudantes das áreas de exatas, dados e tecnologia!
Se você ama inovação e gostaria de uma oportunidade para atuar com gestão de projetos na área de marketing e comunicação, essa oportunidade pode ser pra você!

A Plug and Play Brazil - empresa que já apoiou negócios como Google, Paypall e Dropbox -  impulsiona a inovação conectando empreendedores, corporações e investidores em todo o mundo, está em busca de uma pessoa estagiária em gestão de projetos e marketing.

✍🏾 Principais responsabilidades:
- Desenvolvimento de banco de dados com o perfil e informações das startups do ecossistema da Plug and Play Brazil
- Auxílio no planejamento e execução de eventos
- Suporte na execução de materiais de marketing e comunicações internas e externas
- Relacionamento com startups 

😎 Requisitos:
- Cursando penúltimo ou último ano de curso de exatas, dados ou tecnologia
- Conhecimento em inovação/investimento/startup
- Queira desenvolver conhecimento na área de inovação 
- Conhecimento em ferramentas como hubspot, keynote e ferramentas de design são diferenciais
- Inglês é desejável para leitura e escrita, mas não é mandatório - se você não tiver conhecimento do idioma terá a oportunidade de aprender!
- Comunicação. organização, visão analitica e inovação

💻Formato de trabalho: 
- Híbrido - 2x por semana no escritório (cidade São Paulo - vila Leopoldina) e presencial em dias de eventos e quando houver necessidade

💲Salário e benefícios:
- R$1500 de bolsa auxílio
-  Vale transporte
-  Vale Refeição
- Auxílio Home office

⏳Fases do processo
- Entrevista com gestores
-  Redação
- Entrevista com RH 

Se interessou e preenche aos requisitos? Então envie seu currículo para  gabriela@pnptc.com com o assunto ""Vaga de Estágio em Comunidade + Seu nome""
Saiba mais sobre a Plug and Play em https://lnkd.in/dUySuxY"
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"
        To view or add a comment, sign in
"
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"A Indique, consultoria de comunicação e empregabilidade e a YOUPIX, consultoria reconhecida como referência na criação negócios na Creator Economy se uniram para desenvolver um estudo a fim de identificar quem é o profissional de marketing de influência. 

Queremos  compreender qual o panorama de equidade, diversidade e inclusão do mercado, com um recorte de raça, para propor metodologias de transformação para uma indústria mais sustentável e justa para todos.

Para dar forma a este estudo, criamos um formulário com perguntas essenciais sobre a área de influência e como profissionais se relacionam com ela. São perguntas que vão desde cursos até à base salarial, por exemplo. O tempo de resposta é rápido, em apenas 10 minutinhos o preenchimento é realizado.

É só clicar aqui e responder: https://bit.ly/3KTyUYl"
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"Quer levar sua carreira para um novo nível? Inscreva-se para vaga de Estágio em Relações Públicas na Ideal!
Estagie em uma agência de PR pioneira, líder, global e com acesso a equipes e estratégias de comunicações integradas, experiências e recursos de diversas partes do mundo! 

Saiba mais e inscreva-se: https://lnkd.in/daQJvZtq 

RESPONSABILIDADES E ATRIBUIÇÕES
✅ Contato com a imprensa e influenciadores;
✅ Elaboração de mailings;
✅ Produção de materiais como releases, media briefings, etc;
✅ Apoio em eventos;
✅ Preparação de relatórios, entre outros.

REQUISITOS E QUALIFICAÇÕES
👉🏿 Formação Jornalismo ou Relações Públicas
👉🏿 Desejável inglês intermediário
👉🏿 Desejável experiência anterior em tecnologia e/ou varejo, mas não é eliminatório.
👉🏿 Experiência com assessoria de imprensa será um diferencial.

INFORMAÇÕES ADICIONAIS
📍Modelo híbrido
📍Local de trabalho: Pinheiro, São Paulo-SP
"
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"Estágio Cardif
Uma oportunidade única: faça parte de uma empresa global! Na BNP Paribas Cardif, busca talentos que desejam se destacar, tornando-se futuros líderes e profissionais de referência.

👉🏿 Programa de estágio afirmativo para pessoas pretas, pardas indígenas ou com deficiência
👉🏿Local de trabalho: Vila Olímpia, São Paulo
👉🏿 Áreas de atuação: Atuarial, Finanças, Marketing, Operações, Planejamento Comercial, Recursos Humanos, Segurança da Informação e Tecnologia da Informação
👉🏿 Diversos benefícios como Assistência médica e odontológica, Day off de aniversário, Vale alimentação e Refeição, Gympass e muito mais!

Inscreva-se até 03/07: https://lnkd.in/dVYD4GC2 

Sobre a BNP Paribas Cardif
A BNP Paribas Cardif é líder mundial em seguro de crédito*, oferecendo aos seus mais de 80 milhões de clientes produtos e serviços que lhes permitam atingir seus objetivos, ao mesmo tempo que proporcionam proteção e segurança contra imprevistos. A companhia está empenhada em ter um impacto positivo na sociedade e em tornar os seguros mais acessíveis."
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"👉🏿 Vaga: Gerente de Inovação e Soluções de Planejamento

Liderar uma célula central que desenvolve inteligências e soluções para elevar o planejamento comercial da empresa(Acuracidade, automatização e redução de erros). Essa posição é essencial para impulsionar a inovação, integrar tecnologia e estratégias de negócios, e fomentar a expansão para novos mercados e marcas. A principal missão do cargo é garantir que a Natura & Co disponha de ferramentas e análises avançadas que potencializem a eficiência operacional e apoiem as decisões estratégicas, resultando em um crescimento sustentável e vantagem competitiva.

Requisitos:
Conhecimentos em ferramentas de BI (Power BI, Tableau, Looker, ou Qlik), técnicas de análise de dados e modelos preditivos utilizando ferramentas como Python, R, SAS, ou SPSS e experiência em modelagem de dados
Habilidade em planejamento, execução e controle de projetos e capacidade de gerenciar a sustentação de sistema
Habilidade em conduzir análises competitivas e identificar oportunidades para entrada e crescimento em novos mercados.
Visão estratégica para orientar e inspirar a equipe, alinhando os objetivos da célula com os objetivos de negócios da organização.
Comunicação Eficaz, clara e persuasiva bem como escuta ativa
Capacidade de tomar decisões, aptidão para inovação e pensamento criativo
Pensamento Analítico e Resolução de Problemas

📅 Inscrições até dia 30/06
📍 São Paulo

Vaga afirmativa para pessoas negras.

Para maiores infamações e inscrição, acesse o link:
https://lnkd.in/d2bYkBiX"
https://www.linkedin.com/posts/indique-co_vaga-afirmativa-para-mulheres-negras-al%C3%B4-activity-7150159800004141056-lc-Z?utm_source=share&utm_medium=member_desktop,"👉🏿 Vaga: Estágio em Relações Públicas

Quer levar sua carreira para um novo nível? Quer trabalhar com colegas brilhantes, inovadores, curiosos, numa agência top de PR, pioneira, líder, global e com acesso a equipes e estratégias de comunicações integradas, colegas, experiências e recursos de diversas partes do mundo?

📅 Inscrições até dia 12/07
📍 São Paulo

Vaga afirmativa para pessoas negras.

Para maiores infamações e inscrição, acesse o link:
https://lnkd.in/daQJvZtq"
